Brand,State,Country,Longitude,Latitude
Starbucks,CA,US,-122.03,37.85
Starbucks,CA,US,-122.03,37.85
Starbucks,CA,US,-122.31,37.88
Starbucks,CA,US,-118.14,34.09
Starbucks,CA,US,-118.15,34.08
Starbucks,CA,US,-118.13,34.08
Starbucks,CA,US,-118.15,34.09
Starbucks,CA,US,-118.11,34.08
Starbucks,CA,US,-118.13,34.09
Starbucks,CA,US,-117.71,33.57
Starbucks,CA,US,-117.71,33.57
Starbucks,CA,US,-117.73,33.57
Starbucks,CA,US,-117.72,33.59
Starbucks,CA,US,-116.75,32.83
Starbucks,CA,US,-122.25,38.17
Starbucks,CA,US,-122.25,38.18
Starbucks,CA,US,-117.89,33.85
Starbucks,CA,US,-117.92,33.81
Starbucks,CA,US,-117.92,33.85
Starbucks,CA,US,-117.76,33.87
Starbucks,CA,US,-117.96,33.84
Starbucks,CA,US,-117.96,33.82
Starbucks,CA,US,-117.91,33.84
Starbucks,CA,US,-117.84,33.85
Starbucks,CA,US,-117.93,33.83
Starbucks,CA,US,-117.92,33.81
Starbucks,CA,US,-117.92,33.8
Starbucks,CA,US,-117.74,33.86
Starbucks,CA,US,-117.94,33.84
Starbucks,CA,US,-117.89,33.8
Starbucks,CA,US,-117.94,33.83
Starbucks,CA,US,-117.92,33.81
Starbucks,CA,US,-117.91,33.82
Starbucks,CA,US,-117.92,33.81
Starbucks,CA,US,-117.92,33.8
Starbucks,CA,US,-117.79,33.85
Starbucks,CA,US,-117.79,33.86
Starbucks,CA,US,-117.79,33.85
Starbucks,CA,US,-117.74,33.86
Starbucks,CA,US,-122.29,40.45
Starbucks,CA,US,-122.29,40.43
Starbucks,CA,US,-120.56,38.08
Starbucks,CA,US,-121.37,38.71
Starbucks,CA,US,-121.78,37.97
Starbucks,CA,US,-121.8,37.98
Starbucks,CA,US,-121.78,37.99
Starbucks,CA,US,-121.74,37.96
Starbucks,CA,US,-121.81,38
Starbucks,CA,US,-121.74,37.96
Starbucks,CA,US,-121.84,38
Starbucks,CA,US,-117.22,34.53
Starbucks,CA,US,-117.24,34.47
Starbucks,CA,US,-117.24,34.47
Starbucks,CA,US,-117.22,34.52
Starbucks,CA,US,-121.9,36.98
Starbucks,CA,US,-121.91,36.98
Starbucks,CA,US,-118.02,34.11
Starbucks,CA,US,-118.02,34.14
Starbucks,CA,US,-118.06,34.12
Starbucks,CA,US,-118.07,34.13
Starbucks,CA,US,-118.05,34.14
Starbucks,CA,US,-120.6,35.12
Starbucks,CA,US,-120.6,35.13
Starbucks,CA,US,-118.08,33.87
Starbucks,CA,US,-118.94,34.99
Starbucks,CA,US,-120.7,35.53
Starbucks,CA,US,-120.66,35.49
Starbucks,CA,US,-120.62,37.34
Starbucks,CA,US,-120.59,37.36
Starbucks,CA,US,-120.59,37.34
Starbucks,CA,US,-121.06,38.92
Starbucks,CA,US,-121.07,38.9
Starbucks,CA,US,-121.1,38.94
Starbucks,CA,US,-121.09,38.94
Starbucks,CA,US,-121.09,39.04
Starbucks,CA,US,-121.1,38.94
Starbucks,CA,US,-121.06,38.92
Starbucks,CA,US,-121.09,38.94
Starbucks,CA,US,-117.89,34.13
Starbucks,CA,US,-117.93,34.13
Starbucks,CA,US,-117.91,34.14
Starbucks,CA,US,-117.91,34.13
Starbucks,CA,US,-119.05,35.3
Starbucks,CA,US,-119.07,35.33
Starbucks,CA,US,-119.09,35.4
Starbucks,CA,US,-119.12,35.35
Starbucks,CA,US,-119.08,35.44
Starbucks,CA,US,-119.07,35.36
Starbucks,CA,US,-119.05,35.32
Starbucks,CA,US,-119.09,35.32
Starbucks,CA,US,-119.05,35.34
Starbucks,CA,US,-119.09,35.31
Starbucks,CA,US,-119.1,35.34
Starbucks,CA,US,-119.15,35.38
Starbucks,CA,US,-119.09,35.36
Starbucks,CA,US,-118.95,35.4
Starbucks,CA,US,-119.02,35.38
Starbucks,CA,US,-119.04,35.37
Starbucks,CA,US,-118.97,35.39
Starbucks,CA,US,-119.04,35.34
Starbucks,CA,US,-119.15,35.38
Starbucks,CA,US,-118.91,35.35
Starbucks,CA,US,-119.03,35.34
Starbucks,CA,US,-119.06,35.41
Starbucks,CA,US,-119.11,35.41
Starbucks,CA,US,-119.11,35.4
Starbucks,CA,US,-119.1,35.38
Starbucks,CA,US,-119.12,35.35
Starbucks,CA,US,-119.03,35.32
Starbucks,CA,US,-119.06,35.36
Starbucks,CA,US,-119.02,35.37
Starbucks,CA,US,-119.1,35.34
Starbucks,CA,US,-119.1,35.38
Starbucks,CA,US,-119.03,35.3
Starbucks,CA,US,-119.02,35.38
Starbucks,CA,US,-119.04,35.38
Starbucks,CA,US,-119.09,35.4
Starbucks,CA,US,-117.99,34.06
Starbucks,CA,US,-117.98,34.07
Starbucks,CA,US,-117.96,34.07
Starbucks,CA,US,-117.98,34.07
Starbucks,CA,US,-117.97,34.06
Starbucks,CA,US,-116.9,33.93
Starbucks,CA,US,-116.95,33.92
Starbucks,CA,US,-117,34.89
Starbucks,CA,US,-117.08,34.85
Starbucks,CA,US,-117.08,34.85
Starbucks,CA,US,-116.98,33.95
Starbucks,CA,US,-116.95,33.92
Starbucks,CA,US,-118.19,33.97
Starbucks,CA,US,-118.16,33.97
Starbucks,CA,US,-118.13,33.9
Starbucks,CA,US,-118.14,33.87
Starbucks,CA,US,-122.28,37.52
Starbucks,CA,US,-122.28,37.52
Starbucks,CA,US,-122.29,37.51
Starbucks,CA,US,-122.16,38.05
Starbucks,CA,US,-122.17,38.07
Starbucks,CA,US,-122.19,38.08
Starbucks,CA,US,-122.15,38.05
Starbucks,CA,US,-122.27,37.87
Starbucks,CA,US,-122.28,37.89
Starbucks,CA,US,-122.27,37.88
Starbucks,CA,US,-122.26,37.86
Starbucks,CA,US,-122.27,37.87
Starbucks,CA,US,-118.4,34.07
Starbucks,CA,US,-118.39,34.06
Starbucks,CA,US,-118.4,34.06
Starbucks,CA,US,-118.41,34.07
Starbucks,CA,US,-118.38,34.06
Starbucks,CA,US,-116.88,34.25
Starbucks,CA,US,-116.88,34.25
Starbucks,CA,US,-118.4,37.37
Starbucks,CA,US,-118.4,37.37
Starbucks,CA,US,-117.21,34.25
Starbucks,CA,US,-114.59,33.61
Starbucks,CA,US,-114.6,33.61
Starbucks,CA,US,-117.03,32.66
Starbucks,CA,US,-117.02,32.67
Starbucks,CA,US,-115.55,32.96
Starbucks,CA,US,-115.55,32.98
Starbucks,CA,US,-117.89,33.92
Starbucks,CA,US,-117.9,33.92
Starbucks,CA,US,-117.89,33.92
Starbucks,CA,US,-117.88,33.92
Starbucks,CA,US,-117.87,33.91
Starbucks,CA,US,-117.88,33.91
Starbucks,CA,US,-117.85,33.91
Starbucks,CA,US,-117.9,33.92
Starbucks,CA,US,-121.74,37.94
Starbucks,CA,US,-121.72,37.92
Starbucks,CA,US,-118.49,34.05
Starbucks,CA,US,-121.69,37.93
Starbucks,CA,US,-120.19,34.61
Starbucks,CA,US,-118.03,33.83
Starbucks,CA,US,-118,33.85
Starbucks,CA,US,-117.99,33.85
Starbucks,CA,US,-118,33.86
Starbucks,CA,US,-118.03,33.86
Starbucks,CA,US,-118,33.85
Starbucks,CA,US,-118.03,33.85
Starbucks,CA,US,-118.31,34.16
Starbucks,CA,US,-118.32,34.17
Starbucks,CA,US,-118.3,34.17
Starbucks,CA,US,-118.34,34.18
Starbucks,CA,US,-118.34,34.15
Starbucks,CA,US,-118.33,34.16
Starbucks,CA,US,-118.34,34.15
Starbucks,CA,US,-118.35,34.2
Starbucks,CA,US,-118.34,34.15
Starbucks,CA,US,-118.32,34.15
Starbucks,CA,US,-118.33,34.2
Starbucks,CA,US,-118.35,34.16
Starbucks,CA,US,-118.35,34.15
Starbucks,CA,US,-118.33,34.19
Starbucks,CA,US,-118.33,34.19
Starbucks,CA,US,-118.31,34.18
Starbucks,CA,US,-118.31,34.16
Starbucks,CA,US,-118.35,34.16
Starbucks,CA,US,-118.32,34.19
Starbucks,CA,US,-122.37,37.6
Starbucks,CA,US,-122.35,37.58
Starbucks,CA,US,-122.39,37.6
Starbucks,CA,US,-122.35,37.58
Starbucks,CA,US,-122.37,37.59
Starbucks,CA,US,-119.4,35.4
Starbucks,CA,US,-121.62,37.89
Starbucks,CA,US,-116.8,33.92
Starbucks,CA,US,-116.82,33.93
Starbucks,CA,US,-116.81,33.93
Starbucks,CA,US,-118.64,34.16
Starbucks,CA,US,-118.7,34.14
Starbucks,CA,US,-118.7,34.14
Starbucks,CA,US,-115.5,32.68
Starbucks,CA,US,-117.06,34
Starbucks,CA,US,-119.07,34.22
Starbucks,CA,US,-119,34.22
Starbucks,CA,US,-119.07,34.22
Starbucks,CA,US,-119.04,34.23
Starbucks,CA,US,-119.06,34.22
Starbucks,CA,US,-119,34.23
Starbucks,CA,US,-119.04,34.24
Starbucks,CA,US,-121,38.7
Starbucks,CA,US,-120.97,38.66
Starbucks,CA,US,-120.97,38.66
Starbucks,CA,US,-121.95,37.29
Starbucks,CA,US,-121.95,37.27
Starbucks,CA,US,-121.94,37.29
Starbucks,CA,US,-121.95,37.28
Starbucks,CA,US,-121.93,37.29
Starbucks,CA,US,-121.98,37.29
Starbucks,CA,US,-121.97,37.29
Starbucks,CA,US,-118.61,34.22
Starbucks,CA,US,-118.6,34.2
Starbucks,CA,US,-118.6,34.19
Starbucks,CA,US,-118.6,34.19
Starbucks,CA,US,-118.47,34.42
Starbucks,CA,US,-121.97,36.98
Starbucks,CA,US,-121.97,36.98
Starbucks,CA,US,-121.97,36.97
Starbucks,CA,US,-117.28,33.02
Starbucks,CA,US,-117.27,33.09
Starbucks,CA,US,-117.24,33.08
Starbucks,CA,US,-117.26,33.13
Starbucks,CA,US,-117.32,33.18
Starbucks,CA,US,-117.32,33.13
Starbucks,CA,US,-117.23,33.08
Starbucks,CA,US,-117.31,33.1
Starbucks,CA,US,-117.27,33.1
Starbucks,CA,US,-117.35,33.16
Starbucks,CA,US,-117.31,33.12
Starbucks,CA,US,-117.31,33.1
Starbucks,CA,US,-121.91,36.54
Starbucks,CA,US,-121.91,36.54
Starbucks,CA,US,-121.33,38.66
Starbucks,CA,US,-121.33,38.64
Starbucks,CA,US,-121.33,38.63
Starbucks,CA,US,-119.51,34.39
Starbucks,CA,US,-118.27,33.81
Starbucks,CA,US,-118.26,33.85
Starbucks,CA,US,-118.29,33.81
Starbucks,CA,US,-118.26,33.84
Starbucks,CA,US,-118.27,33.81
Starbucks,CA,US,-118.29,33.84
Starbucks,CA,US,-118.26,33.84
Starbucks,CA,US,-118.27,33.87
Starbucks,CA,US,-118.62,34.45
Starbucks,CA,US,-118.62,34.5
Starbucks,CA,US,-122.09,37.69
Starbucks,CA,US,-122.07,37.7
Starbucks,CA,US,-122.08,37.7
Starbucks,CA,US,-122.06,37.69
Starbucks,CA,US,-116.48,33.85
Starbucks,CA,US,-116.46,33.82
Starbucks,CA,US,-116.48,33.79
Starbucks,CA,US,-118.41,34.06
Starbucks,CA,US,-118.41,34.06
Starbucks,CA,US,-118.42,34.06
Starbucks,CA,US,-120.94,37.61
Starbucks,CA,US,-120.97,37.61
Starbucks,CA,US,-118.06,33.85
Starbucks,CA,US,-118.09,33.86
Starbucks,CA,US,-118.09,33.86
Starbucks,CA,US,-118.08,33.85
Starbucks,CA,US,-118.09,33.86
Starbucks,CA,US,-118.06,33.87
Starbucks,CA,US,-118.58,34.26
Starbucks,CA,US,-118.61,34.25
Starbucks,CA,US,-118.58,34.26
Starbucks,CA,US,-118.59,34.24
Starbucks,CA,US,-121.84,39.74
Starbucks,CA,US,-121.84,39.73
Starbucks,CA,US,-121.85,39.75
Starbucks,CA,US,-121.79,39.72
Starbucks,CA,US,-121.8,39.73
Starbucks,CA,US,-121.84,39.76
Starbucks,CA,US,-121.82,39.76
Starbucks,CA,US,-121.8,39.73
Starbucks,CA,US,-117.72,34
Starbucks,CA,US,-117.65,34
Starbucks,CA,US,-117.67,34.02
Starbucks,CA,US,-117.69,34.03
Starbucks,CA,US,-117.68,34.03
Starbucks,CA,US,-117.72,34
Starbucks,CA,US,-117.69,34.03
Starbucks,CA,US,-117.71,33.98
Starbucks,CA,US,-117.73,34
Starbucks,CA,US,-117.74,34.01
Starbucks,CA,US,-117.7,33.96
Starbucks,CA,US,-117.69,33.97
Starbucks,CA,US,-120.26,37.13
Starbucks,CA,US,-117.04,32.63
Starbucks,CA,US,-117.09,32.63
Starbucks,CA,US,-116.97,32.66
Starbucks,CA,US,-116.97,32.65
Starbucks,CA,US,-117,32.64
Starbucks,CA,US,-116.97,32.65
Starbucks,CA,US,-117.08,32.6
Starbucks,CA,US,-117.09,32.65
Starbucks,CA,US,-117.06,32.65
Starbucks,CA,US,-117.08,32.61
Starbucks,CA,US,-117.09,32.63
Starbucks,CA,US,-117.03,32.61
Starbucks,CA,US,-121.27,38.67
Starbucks,CA,US,-121.27,38.68
Starbucks,CA,US,-121.27,38.67
Starbucks,CA,US,-121.29,38.69
Starbucks,CA,US,-118.17,34
Starbucks,CA,US,-118.15,34.01
Starbucks,CA,US,-118.01,34.03
Starbucks,CA,US,-117.91,33.99
Starbucks,CA,US,-117.72,34.08
Starbucks,CA,US,-117.72,34.1
Starbucks,CA,US,-117.71,34.12
Starbucks,CA,US,-117.7,34.11
Starbucks,CA,US,-121.95,37.95
Starbucks,CA,US,-123.01,38.78
Starbucks,CA,US,-119.73,36.84
Starbucks,CA,US,-119.71,36.81
Starbucks,CA,US,-119.66,36.84
Starbucks,CA,US,-119.7,36.81
Starbucks,CA,US,-119.7,36.84
Starbucks,CA,US,-119.69,36.84
Starbucks,CA,US,-119.73,36.85
Starbucks,CA,US,-119.68,36.84
Starbucks,CA,US,-119.73,36.84
Starbucks,CA,US,-119.68,36.79
Starbucks,CA,US,-116.22,33.7
Starbucks,CA,US,-120.36,36.14
Starbucks,CA,US,-120.95,39.1
Starbucks,CA,US,-122.46,37.67
Starbucks,CA,US,-122.46,37.67
Starbucks,CA,US,-117.32,34.07
Starbucks,CA,US,-117.31,34.05
Starbucks,CA,US,-117.31,34.05
Starbucks,CA,US,-118.15,34.02
Starbucks,CA,US,-118.25,33.87
Starbucks,CA,US,-118.22,33.88
Starbucks,CA,US,-118.26,33.9
Starbucks,CA,US,-118.22,33.88
Starbucks,CA,US,-122.06,37.97
Starbucks,CA,US,-121.99,37.97
Starbucks,CA,US,-122.03,37.98
Starbucks,CA,US,-122.03,37.98
Starbucks,CA,US,-121.99,37.96
Starbucks,CA,US,-121.96,37.95
Starbucks,CA,US,-121.99,37.98
Starbucks,CA,US,-122.02,37.94
Starbucks,CA,US,-122.04,37.97
Starbucks,CA,US,-122.03,37.99
Starbucks,CA,US,-122.06,37.98
Starbucks,CA,US,-122.2,39.93
Starbucks,CA,US,-117.57,33.84
Starbucks,CA,US,-117.52,33.89
Starbucks,CA,US,-117.54,33.85
Starbucks,CA,US,-117.56,33.98
Starbucks,CA,US,-117.52,33.89
Starbucks,CA,US,-117.45,33.75
Starbucks,CA,US,-117.66,33.88
Starbucks,CA,US,-117.52,33.82
Starbucks,CA,US,-117.56,33.85
Starbucks,CA,US,-117.59,33.96
Starbucks,CA,US,-117.53,33.84
Starbucks,CA,US,-117.52,33.82
Starbucks,CA,US,-117.87,33.6
Starbucks,CA,US,-117.18,32.69
Starbucks,CA,US,-122.52,37.93
Starbucks,CA,US,-122.52,37.93
Starbucks,CA,US,-122.51,37.93
Starbucks,CA,US,-117.89,33.69
Starbucks,CA,US,-117.92,33.68
Starbucks,CA,US,-117.91,33.63
Starbucks,CA,US,-117.89,33.69
Starbucks,CA,US,-117.91,33.68
Starbucks,CA,US,-117.91,33.67
Starbucks,CA,US,-117.89,33.69
Starbucks,CA,US,-117.92,33.68
Starbucks,CA,US,-117.91,33.63
Starbucks,CA,US,-117.88,33.67
Starbucks,CA,US,-117.89,33.69
Starbucks,CA,US,-117.92,33.66
Starbucks,CA,US,-117.9,33.66
Starbucks,CA,US,-117.92,33.63
Starbucks,CA,US,-117.92,33.67
Starbucks,CA,US,-117.92,33.64
Starbucks,CA,US,-117.88,33.69
Starbucks,CA,US,-122.7,38.33
Starbucks,CA,US,-117.91,34.09
Starbucks,CA,US,-117.89,34.08
Starbucks,CA,US,-117.89,34.09
Starbucks,CA,US,-117.87,34.09
Starbucks,CA,US,-117.89,34.11
Starbucks,CA,US,-124.2,41.76
Starbucks,CA,US,-118.4,33.99
Starbucks,CA,US,-118.39,33.99
Starbucks,CA,US,-118.39,34
Starbucks,CA,US,-118.39,34
Starbucks,CA,US,-118.41,34.01
Starbucks,CA,US,-118.4,34.02
Starbucks,CA,US,-122.07,37.34
Starbucks,CA,US,-122.01,37.32
Starbucks,CA,US,-122.01,37.34
Starbucks,CA,US,-122.03,37.32
Starbucks,CA,US,-122.03,37.34
Starbucks,CA,US,-122.04,37.34
Starbucks,CA,US,-122.02,37.32
Starbucks,CA,US,-122.04,37.32
Starbucks,CA,US,-118.01,33.8
Starbucks,CA,US,-118.01,33.8
Starbucks,CA,US,-118.03,33.82
Starbucks,CA,US,-118.06,33.82
Starbucks,CA,US,-122.47,37.67
Starbucks,CA,US,-122.48,37.7
Starbucks,CA,US,-122.47,37.67
Starbucks,CA,US,-122.48,37.7
Starbucks,CA,US,-122.47,37.67
Starbucks,CA,US,-122.46,37.7
Starbucks,CA,US,-117.7,33.49
Starbucks,CA,US,-117.7,33.47
Starbucks,CA,US,-117.72,33.49
Starbucks,CA,US,-117.7,33.49
Starbucks,CA,US,-117.68,33.48
Starbucks,CA,US,-122,37.82
Starbucks,CA,US,-121.92,37.8
Starbucks,CA,US,-121.92,37.8
Starbucks,CA,US,-122,37.82
Starbucks,CA,US,-121.92,37.8
Starbucks,CA,US,-121.99,37.81
Starbucks,CA,US,-121.7,38.56
Starbucks,CA,US,-121.7,38.55
Starbucks,CA,US,-121.77,38.56
Starbucks,CA,US,-121.76,38.54
Starbucks,CA,US,-121.72,38.54
Starbucks,CA,US,-121.74,38.54
Starbucks,CA,US,-121.77,38.56
Starbucks,CA,US,-121.76,38.55
Starbucks,CA,US,-121.75,38.54
Starbucks,CA,US,-117.25,32.98
Starbucks,CA,US,-117.26,32.96
Starbucks,CA,US,-117.25,32.95
Starbucks,CA,US,-117.23,32.94
Starbucks,CA,US,-121.85,36.6
Starbucks,CA,US,-121.83,36.58
Starbucks,CA,US,-119.25,35.78
Starbucks,CA,US,-116.5,33.95
Starbucks,CA,US,-117.84,33.97
Starbucks,CA,US,-117.82,34
Starbucks,CA,US,-117.82,34.01
Starbucks,CA,US,-119.4,36.55
Starbucks,CA,US,-121.84,38.46
Starbucks,CA,US,-121.84,38.46
Starbucks,CA,US,-118.12,33.94
Starbucks,CA,US,-118.13,33.94
Starbucks,CA,US,-118.15,33.92
Starbucks,CA,US,-118.11,33.96
Starbucks,CA,US,-118.13,33.93
Starbucks,CA,US,-117.97,34.13
Starbucks,CA,US,-117.98,34.14
Starbucks,CA,US,-121.93,37.7
Starbucks,CA,US,-121.85,37.71
Starbucks,CA,US,-121.88,37.7
Starbucks,CA,US,-121.89,37.71
Starbucks,CA,US,-121.87,37.71
Starbucks,CA,US,-121.93,37.71
Starbucks,CA,US,-121.93,37.71
Starbucks,CA,US,-121.87,37.7
Starbucks,CA,US,-117.59,33.96
Starbucks,CA,US,-117.93,34.92
Starbucks,CA,US,-116.94,32.74
Starbucks,CA,US,-116.96,32.81
Starbucks,CA,US,-116.96,32.81
Starbucks,CA,US,-116.96,32.78
Starbucks,CA,US,-116.96,32.78
Starbucks,CA,US,-117,32.8
Starbucks,CA,US,-116.96,32.8
Starbucks,CA,US,-116.97,32.8
Starbucks,CA,US,-116.93,32.79
Starbucks,CA,US,-116.95,32.81
Starbucks,CA,US,-116.93,32.75
Starbucks,CA,US,-116.92,32.81
Starbucks,CA,US,-116.96,32.82
Starbucks,CA,US,-115.57,32.82
Starbucks,CA,US,-115.57,32.79
Starbucks,CA,US,-115.53,32.77
Starbucks,CA,US,-115.57,32.8
Starbucks,CA,US,-122.32,37.92
Starbucks,CA,US,-122.3,37.9
Starbucks,CA,US,-122.32,37.93
Starbucks,CA,US,-121.06,38.65
Starbucks,CA,US,-121.07,38.65
Starbucks,CA,US,-121.08,38.71
Starbucks,CA,US,-121.08,38.71
Starbucks,CA,US,-118.04,34.08
Starbucks,CA,US,-118.02,34.07
Starbucks,CA,US,-118.07,34.07
Starbucks,CA,US,-118.02,34.06
Starbucks,CA,US,-118.4,33.92
Starbucks,CA,US,-118.38,33.9
Starbucks,CA,US,-118.4,33.92
Starbucks,CA,US,-118.38,33.92
Starbucks,CA,US,-118.41,33.92
Starbucks,CA,US,-118.39,33.91
Starbucks,CA,US,-118.38,33.93
Starbucks,CA,US,-122.3,37.98
Starbucks,CA,US,-121.45,38.42
Starbucks,CA,US,-121.42,38.43
Starbucks,CA,US,-121.39,38.41
Starbucks,CA,US,-121.35,38.41
Starbucks,CA,US,-121.37,38.45
Starbucks,CA,US,-121.45,38.41
Starbucks,CA,US,-121.37,38.42
Starbucks,CA,US,-121.45,38.42
Starbucks,CA,US,-121.42,38.39
Starbucks,CA,US,-121.41,38.42
Starbucks,CA,US,-121.48,38.43
Starbucks,CA,US,-122.28,37.83
Starbucks,CA,US,-122.28,37.83
Starbucks,CA,US,-122.3,37.84
Starbucks,CA,US,-122.29,37.85
Starbucks,CA,US,-122.29,37.83
Starbucks,CA,US,-117.26,33.07
Starbucks,CA,US,-117.27,33.07
Starbucks,CA,US,-117.26,33.05
Starbucks,CA,US,-117.29,33.04
Starbucks,CA,US,-117.29,33.07
Starbucks,CA,US,-117.27,33.07
Starbucks,CA,US,-117.26,33.05
Starbucks,CA,US,-117.27,33.05
Starbucks,CA,US,-118.49,34.16
Starbucks,CA,US,-118.52,34.16
Starbucks,CA,US,-118.51,34.16
Starbucks,CA,US,-121,37.8
Starbucks,CA,US,-117.11,33.11
Starbucks,CA,US,-117.12,33.12
Starbucks,CA,US,-117.09,33.13
Starbucks,CA,US,-117.07,33.07
Starbucks,CA,US,-117.08,33.1
Starbucks,CA,US,-117.09,33.14
Starbucks,CA,US,-117.07,33.07
Starbucks,CA,US,-117.1,33.11
Starbucks,CA,US,-117.09,33.12
Starbucks,CA,US,-117.06,33.13
Starbucks,CA,US,-117.11,33.15
Starbucks,CA,US,-117.06,33.13
Starbucks,CA,US,-117.07,33.07
Starbucks,CA,US,-117.07,33.1
Starbucks,CA,US,-117.1,33.11
Starbucks,CA,US,-124.17,40.8
Starbucks,CA,US,-124.15,40.8
Starbucks,CA,US,-124.14,40.81
Starbucks,CA,US,-124.14,40.78
Starbucks,CA,US,-121.23,38.66
Starbucks,CA,US,-121.22,38.67
Starbucks,CA,US,-121.27,38.66
Starbucks,CA,US,-121.31,38.66
Starbucks,CA,US,-121.31,38.66
Starbucks,CA,US,-122.13,38.22
Starbucks,CA,US,-122.07,38.25
Starbucks,CA,US,-122.03,38.29
Starbucks,CA,US,-122.03,38.26
Starbucks,CA,US,-122.05,38.26
Starbucks,CA,US,-122.05,38.27
Starbucks,CA,US,-122.14,38.21
Starbucks,CA,US,-122.04,38.25
Starbucks,CA,US,-117.25,33.37
Starbucks,CA,US,-117.25,33.37
Starbucks,CA,US,-118.92,34.4
Starbucks,CA,US,-121.11,38.65
Starbucks,CA,US,-121.16,38.67
Starbucks,CA,US,-121.12,38.65
Starbucks,CA,US,-121.12,38.69
Starbucks,CA,US,-121.16,38.65
Starbucks,CA,US,-121.12,38.65
Starbucks,CA,US,-121.16,38.67
Starbucks,CA,US,-121.19,38.7
Starbucks,CA,US,-121.2,38.68
Starbucks,CA,US,-121.18,38.66
Starbucks,CA,US,-121.17,38.65
Starbucks,CA,US,-121.15,38.67
Starbucks,CA,US,-117.44,34.14
Starbucks,CA,US,-117.44,34.07
Starbucks,CA,US,-117.47,34.15
Starbucks,CA,US,-117.47,34.15
Starbucks,CA,US,-117.45,34.11
Starbucks,CA,US,-117.43,34.06
Starbucks,CA,US,-117.49,34.11
Starbucks,CA,US,-117.51,34.12
Starbucks,CA,US,-117.44,34.05
Starbucks,CA,US,-117.67,33.69
Starbucks,CA,US,-123.81,39.43
Starbucks,CA,US,-116.69,35.26
Starbucks,CA,US,-124.15,40.58
Starbucks,CA,US,-122.26,37.55
Starbucks,CA,US,-122.27,37.56
Starbucks,CA,US,-117.95,33.69
Starbucks,CA,US,-117.93,33.7
Starbucks,CA,US,-117.95,33.73
Starbucks,CA,US,-117.97,33.72
Starbucks,CA,US,-117.95,33.73
Starbucks,CA,US,-119.68,36.63
Starbucks,CA,US,-121.78,36.94
Starbucks,CA,US,-121.78,36.94
Starbucks,CA,US,-121.98,37.5
Starbucks,CA,US,-121.93,37.49
Starbucks,CA,US,-121.95,37.56
Starbucks,CA,US,-121.93,37.49
Starbucks,CA,US,-121.96,37.53
Starbucks,CA,US,-121.92,37.53
Starbucks,CA,US,-122,37.53
Starbucks,CA,US,-122.03,37.57
Starbucks,CA,US,-121.96,37.53
Starbucks,CA,US,-121.99,37.55
Starbucks,CA,US,-121.97,37.5
Starbucks,CA,US,-121.97,37.55
Starbucks,CA,US,-122,37.53
Starbucks,CA,US,-121.99,37.55
Starbucks,CA,US,-121.95,37.51
Starbucks,CA,US,-119.79,36.78
Starbucks,CA,US,-119.87,36.79
Starbucks,CA,US,-119.78,36.74
Starbucks,CA,US,-119.79,36.74
Starbucks,CA,US,-119.76,36.86
Starbucks,CA,US,-119.78,36.81
Starbucks,CA,US,-119.88,36.83
Starbucks,CA,US,-119.77,36.81
Starbucks,CA,US,-119.79,36.85
Starbucks,CA,US,-119.76,36.64
Starbucks,CA,US,-119.72,36.77
Starbucks,CA,US,-119.75,36.84
Starbucks,CA,US,-119.81,36.81
Starbucks,CA,US,-119.83,36.81
Starbucks,CA,US,-119.83,36.79
Starbucks,CA,US,-119.79,36.82
Starbucks,CA,US,-119.79,36.85
Starbucks,CA,US,-119.74,36.81
Starbucks,CA,US,-119.8,36.76
Starbucks,CA,US,-119.74,36.87
Starbucks,CA,US,-119.92,36.83
Starbucks,CA,US,-119.79,36.85
Starbucks,CA,US,-119.85,36.84
Starbucks,CA,US,-119.77,36.74
Starbucks,CA,US,-119.76,36.87
Starbucks,CA,US,-119.81,36.84
Starbucks,CA,US,-119.85,36.81
Starbucks,CA,US,-119.7,36.74
Starbucks,CA,US,-119.78,36.81
Starbucks,CA,US,-119.76,36.79
Starbucks,CA,US,-119.79,36.81
Starbucks,CA,US,-119.75,36.81
Starbucks,CA,US,-119.91,36.84
Starbucks,CA,US,-119.72,36.76
Starbucks,CA,US,-119.78,36.87
Starbucks,CA,US,-116.64,35.3
Starbucks,CA,US,-117.96,33.88
Starbucks,CA,US,-117.93,33.92
Starbucks,CA,US,-117.92,33.86
Starbucks,CA,US,-117.96,33.88
Starbucks,CA,US,-117.88,33.88
Starbucks,CA,US,-117.89,33.88
Starbucks,CA,US,-117.97,33.88
Starbucks,CA,US,-117.92,33.87
Starbucks,CA,US,-117.94,33.86
Starbucks,CA,US,-117.87,33.89
Starbucks,CA,US,-117.87,33.89
Starbucks,CA,US,-117.93,33.86
Starbucks,CA,US,-117.89,33.87
Starbucks,CA,US,-118.03,33.79
Starbucks,CA,US,-118.03,33.78
Starbucks,CA,US,-117.96,33.76
Starbucks,CA,US,-117.9,33.77
Starbucks,CA,US,-117.95,33.76
Starbucks,CA,US,-117.97,33.77
Starbucks,CA,US,-117.96,33.78
Starbucks,CA,US,-117.92,33.79
Starbucks,CA,US,-117.92,33.79
Starbucks,CA,US,-117.94,33.79
Starbucks,CA,US,-118.3,33.89
Starbucks,CA,US,-118.3,33.9
Starbucks,CA,US,-118.31,33.87
Starbucks,CA,US,-118.32,33.89
Starbucks,CA,US,-121.59,37.01
